,OBJECT,LAT,LON,ALTITUDE,ALT_NORM,NEAR_TEMPLE,NEAR_BATTLE_SITE,NEAR_ANCIENT_HARBOR,NEAR_POLIS,NEAR_MODERN_CITY,CLASSIFICATION
902,Object type: pelike,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
903,Object type: bowl,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
904,Object type: pyxis,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
905,Object type: vessel,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
906,Object type: figurine,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
907,Object type: gravestone,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
908,Object type: alabastron,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
909,Object type: skyphos,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
910,Object type: block,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
911,Object type: figure,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
912,Object type: lamp; figure,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
913,Object type: alabastron,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
914,Object type: vessel,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
915,Object type: kylix,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
916,Object type: unguentarium,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
917,Object type: skyphos,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
918,Object type: jug,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
919,Object type: intaglio,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
920,Object type: amphoriskos,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
921,Object type: weight; sculpture,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
922,Object type: jug,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
923,Object type: figure,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
924,Object type: dinos,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
925,Object type: tile; tessera,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
926,Object type: figurine,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
927,Object type: bottle,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
928,Fragment eines archaischen Kannenhenkels: Oberkörper eines Jünglings,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
929,Object type: figure; amulet,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
930,Object type: base,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
931,Object type: jug,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
932,Object type: hydria,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
933,Object type: lamp,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
934,Object type: ewer,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
935,Object type: olpe,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
936,Object type: tile,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
937,Object type: transport amphora,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
938,Object type: letter; block,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
939,Object type: pot; plate; bowl,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
940,Object type: bread-stamp,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
941,Object type: column krater,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
942,Object type: column krater,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
943,Object type: kylix,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
944,Profilierter Nagelkopf,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
945,Object type: diadem,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
946,Object type: statue,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
947,Object type: ear-ring,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
948,Object type: vessel,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
949,Boden eines Wagenmodells,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
950,Object type: jar,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
951,Object type: kothon,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
952,Megara I,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
953,Object type: lamp,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
954,Object type: ear-stud,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
955,Object type: fitting,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
956,Object type: figure,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
957,Object type: votive offering,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
958,Object type: cup,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
959,Object type: figure,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
960,Object type: horse-harness; disc,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
961,Object type: relief,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
962,Object type: figure,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
963,Object type: weight,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
964,Object type: astragalus,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
965,Object type: kylix,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
966,Object type: alabastron,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
967,Löffelsonde (?),37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
968,Object type: table; chair,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
969,Fragment aus dünnem Blech mit feiner Palmettenverzierung,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
970,Object type: vessel; krater,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
971,Miniaturdreifußbein mit kreuzförmigem Querschnitt,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
972,Object type: kyathos,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
973,Object type: relief,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
974,Object type: stela; funerary equipment,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
975,Object type: plaque,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
976,Object type: finger-ring,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
977,Object type: mastos,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
978,Object type: storage-jar,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
979,Object type: figure,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
980,Object type: figure,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
981,Gebogener,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
982,Object type: lekythos,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
983,Object type: cup,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
984,Ohr von einer Greifenprotome (mit Masse gefüllt),37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
985,Object type: cup,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
986,Object type: cylinder seal,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
987,Object type: eye-cup,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
988,Object type: bell,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
989,Object type: relief,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
990,Object type: base; altar,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
991,Object type: cup,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
992,Object type: stela; oil-press,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
993,Object type: tomb,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
994,Object type: figure,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
995,Object type: votive offering; relief,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
996,Object type: vessel,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
997,Object type: sima,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
998,Object type: sarcophagus,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
999,Object type: relief,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1000,Object type: askos,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1001,Object type: unguentarium,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1002,Object type: boss,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1003,Object type: unguentarium,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1004,Einstufiges rechteckiges Gewicht (attischer Standard,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1005,Object type: figure,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1006,Object type: portrait bust,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1007,Einstufiges quadratisches Gewicht (attisch-äginetischer Standard,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1008,Object type: figure,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1009,Object type: inlay,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1010,Object type: skyphos,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1011,Object type: amphoriskos,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1012,Object type: table,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1013,Pferd,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1014,Object type: figure,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1015,Object type: oinochoe,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1016,Object type: stemless cup; cup-skyphos,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1017,Object type: amphora,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1018,Gefäßhenkel mit Umschnürungen,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1019,Object type: needle,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1020,Object type: pyxis,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1021,Object type: vessel,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1022,Object type: base,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1023,Object type: strigil,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1024,Object type: statue,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1025,Object type: bead,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1026,Object type: figure,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1027,Einstufiges rechteckiges Gewicht (attischer Standard,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1028,Object type: weight,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1029,Object type: pyxis,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1030,Object type: bowl,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1031,Object type: lekythos,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1032,Object type: skyphos; cup,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1033,Object type: bottle,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1034,Löffelsonde,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1035,Object type: lekythos,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1036,Zweirädriger Wagen,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1037,Object type: block,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1038,Object type: acroterion,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1039,Object type: artefact,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1040,Object type: lamp,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1041,Object type: capital,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1042,Object type: pendant,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1043,Fragment: männlicher rechter Arm mit geballter Faust,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1044,Object type: jar,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1045,Ornamentblech (vermutlich von einem Dreifuß),37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1046,Object type: lamp-stand,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1047,Object type: bowl,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1048,Object type: figure,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1049,Object type: kylix,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1050,Ornamentblech,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1051,Object type: coin,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1052,Object type: frieze,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1053,Größeres Stück eines ganz zusammengedrehten,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1054,Object type: bowl,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1055,Object type: olpe,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1056,Object type: mirror,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1057,Fragmentierter Hohlzylinder (Bruchstück einer Flöte?),37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1058,Bodenplatte und Teil des Aufbaus eines zweirädrigen Wagens,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1059,Object type: jar,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1060,Fragmentiertes Gefäß,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1061,Object type: scaraboid,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1062,Object type: skyphos,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1063,Miniaturdreifuß,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1064,Object type: chest-fitting; binding,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1065,Object type: phiale,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1066,Object type: ceiling-coffer,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1067,Object type: cup,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1068,Object type: statue,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1069,Object type: figure,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1070,Object type: panathenaic amphora,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1071,Object type: sculpture,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1072,Object type: pyxis; lebes gamikos,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1073,Object type: finger-ring,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1074,Object type: bow brooch,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1075,Speerspitze mit breiter flacher Mittelrippe. Nur ganz geringe Beschädigungen,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1076,Ornamentblech,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1077,Object type: figure,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1078,Object type: lamp-stand,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1079,Object type: votive plaque; relief,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1080,Object type: squat lekythos,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1081,Object type: bowl,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1082,Object type: sculpture,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1083,Object type: kantharos; cup,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1084,Object type: statue,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1085,Object type: pyxis,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1086,Object type: figure,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1087,Dreifußbein,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1088,Object type: prize/trophy; Panathenaic amphora,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1089,Liegender Löwe,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1090,Object type: vessel,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1091,Object type: figure,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1092,Object type: amphora,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1093,Object type: corbel,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1094,Object type: cup,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1095,Object type: bust,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1096,Object type: coin,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1097,Object type: beaker,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1098,Object type: statuette,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1099,Object type: vessel,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1100,Object type: transport amphora,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1101,Object type: hydria; amphora,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1102,Object type: fitting,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1103,Object type: aryballos,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1104,Object type: base,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1105,Object type: oinochoe,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1106,Fibel,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1107,Object type: aryballos,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1108,Object type: relief; mirror-case; mirror; hydria,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1109,Object type: column krater,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1110,Object type: pithos,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1111,Fragment eines dünnen Blechs. Als Verzierung eine Gorgo (?). Deutlich erkennbar ist der Kopf,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1112,Object type: stela,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1113,Object type: cup type b,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1114,Object type: lekythos,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1115,Object type: statuette,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1116,Object type: pin,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1117,Object type: figure; acroterion,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1118,Object type: transport amphora,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1119,Object type: jug,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1120,Object type: coin,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1121,Object type: relief,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1122,Object type: kylix,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1123,Object type: scarab,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1124,Object type: amphoriskos,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1125,Object type: pendant,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1126,Object type: cup,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1127,Object type: jug,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1128,Object type: base,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1129,Object type: transport amphora,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1130,Object type: alabastron,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1131,Object type: pendant,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1132,Object type: capital,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1133,Object type: bowl,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1134,Zweiflügelige Tüllenpfeilspitze,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1135,Object type: vessel,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1136,Object type: stela,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1137,Object type: tool/implement; animal remains,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1138,Object type: chytra,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1139,Object type: skyphos,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1140,Object type: ceiling-coffer,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1141,Object type: lamp-filler,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1142,Object type: sundial,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1143,Einstufiges quadratisches Gewicht (attischer Standard,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1144,Object type: finger-ring,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1145,Object type: tool/implement,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1146,Object type: lamp,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1147,Object type: jug,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1148,Object type: oinochoe,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1149,Object type: coin,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1150,Object type: coin,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1151,Object type: stove; brazier,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1152,Object type: cameo,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1153,Object type: lamp,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1154,Object type: figure,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1155,Object type: relief,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1156,Object type: finger-ring,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1157,Object type: oinochoe,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1158,Object type: mouth-piece,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1159,Object type: column,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1160,Object type: rhyton,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1161,Object type: figure,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1162,Object type: statuette,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1163,Object type: stela,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1164,Object type: hydria,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1165,Object type: krater; amphora,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1166,Object type: blade,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1167,Kessel,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1168,Object type: pendant; ear-ring,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1169,Object type: squat lekythos,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
1170,Hälfte eines Eimerhenkels,37.6384588,21.6298796,32.37870407,1,1,0,1,1,0,1
